t,tpcc_warehouse_count,tpcc_warehouse_affinity,run_until_tx,c_tag,c_mutex,c_worker_threads,c_pin_threads,c_smt,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_run_for_seconds,c_fs,c_bstar,c_bulk_insert,c_backoff_strategy,c_cm_split,c_cm_update_on,c_cm_period,c_cm_slowpath_threshold,c_su_kwaymerge,c_su_merge,c_su_target_pct,c_zipf_factor,c_backoff,c_hash,space_usage_gib,consumed_pages,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,cool_pct_should,evicted_mib,rounds,touches,unswizzled,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx
520,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,467.32,30626592,0,0,100,0,0,-900166.71,134650,42982,42982,1,19.64,18,824.73,6227769,106691,61009,0,1245,822.18,98755,4.62,1399112
521,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,743.02,48694875,11.77,4.18,84.05,68.68,3.95,105831133712320,157193,71164,71164,1,19.58,18,1407.36,2184938,124955,123756,9.68,2787,1398.15,91486,11.12,1358394
521,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,468.15,30680822,0,0,100,0,0,-108440.03,129615,43585,43585,1,19.63,18,850.72,5715063,103039,59051,0,1290,847.91,98603,4.18,1394936
522,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,744.41,48785925,10.97,4.6,84.43,69.05,3.47,382450017099388,134900,70185,70185,1,19.56,19,1430.53,2092800,107291,106206,9.69,3127,1420.92,93104,10.45,1386357
522,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,468.97,30734186,24.81,3.16,72.03,59.67,4.28,188873406555714,126698,42849,42849,1,19.62,19,835.07,6451172,100936,57714,7.98,1313,831.95,97041,4.46,1372911
523,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,745.8,48876572,10.39,4.09,85.52,70.44,3.53,210934949487800,139586,69446,69446,1,19.58,18,1426.58,1767019,110970,109907,9.53,2763,1416.62,92641,11.48,1379809
523,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,469.74,30784679,25.79,2.97,71.23,59.88,4.4,367696875881047,137978,38379,38379,1,19.66,18,793.16,5917816,109279,62580,7.36,1287,790.31,97473,4.65,1377912
524,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,747.17,48966602,9.86,4.12,86.01,70.93,3.02,341245752753680,121152,64163,64163,1,19.5,19,1414.35,1457446,96350,95367,9.31,3088,1404.39,92020,10.42,1370625
524,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,470.57,30839054,25.97,3.26,70.77,57.76,4.48,125990390062776,128651,45689,45689,1,19.64,19,850.17,6719504,102058,58436,8.39,1279,847.37,98479,3.42,1394562
525,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,748.56,49057390,10.52,4.08,85.4,70.45,3.85,285976526993847,137315,68282,68281,1,19.51,19,1426.88,1622925,109245,108152,9.42,3169,1417.26,92805,10.8,1381732
525,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,471.38,30892278,25.56,3.12,71.33,58.94,4.41,672028010593369,131295,44144,44143,1,19.64,18,837.51,6360438,104321,59743,8.01,1416,834.63,98150,4.2,1387634
526,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,749.94,49148203,10.08,4.09,85.84,71.02,3.31,435291995711838,132680,66905,66906,1,19.49,18,1428.78,1449745,105769,104630,9.33,2950,1419.43,92819,10.77,1381063
526,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,472.16,30943781,0,0,100,0,0,-759466.66,136272,45371,45372,1,19.67,18,805.9,7375806,108098,62029,0,1087,803.29,97828,4.01,1384160
527,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,751.31,49237691,10.58,4.1,85.33,70.5,3.61,81507149635048.9,143136,67671,67670,1,19.53,18,1407.29,1750180,113866,112799,9.35,2910,1396.76,91482,11.3,1359648
527,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,472.95,30995037,0,0,100,0,0,-645266.66,137565,39969,39969,1,19.7,18,805.88,5882501,109241,62565,0,1258,803.06,98299,4.18,1389672
528,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,752.69,49328132,10.55,4.13,85.32,70.41,3.47,287268880868496,137253,68095,68096,1,19.53,18,1422.24,1733922,109249,108102,9.38,3061,1412.24,92418,11.2,1376650
528,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,473.79,31050594,24.27,3.22,72.51,59.86,4.23,231255472723788,126228,45671,45671,1,19.67,18,869.1,6252029,100176,57430,8.14,1278,866.06,98737,4.01,1397016
529,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,754.07,49418741,11.27,4.11,84.63,69.37,3.72,5019187628841.79,145480,70691,70691,1,19.58,18,1424.8,2005488,115582,114341,9.58,2899,1414.41,92630,10.87,1378113
529,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,474.54,31099174,28.56,2.87,68.58,57.26,4.94,553833094662983,148635,38850,38850,1,19.75,18,764.16,6179349,117815,67791,7.36,1189,761.68,98751,4.23,1396977
530,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,755.45,49509284,9.54,4.17,86.29,71.46,3.31,484896308606776,131821,66676,66675,1,19.55,18,1423.08,1633776,104745,103681,9.36,2913,1413.22,92542,10.52,1376228
530,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,475.37,31153921,0,0,100,0,0,-375139.97,126346,46637,46637,1,19.73,18,857.51,7055919,100370,57610,0,1335,854.7,97976,4.1,1387294
531,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,756.84,49600124,10.58,4.15,85.27,69.53,3.7,70016125744821.5,143584,71439,71440,1,19.58,18,1427.91,2110449,114155,112996,9.61,2750,1418.36,92851,10.52,1381615
531,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,476.19,31207384,0,0,100,0,0,-969866.63,133714,43118,43118,1,19.73,18,838.54,6152750,105995,61059,0,1264,835.31,98781,4.17,1394541
532,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,758.22,49690782,9.85,4.12,86.03,70.43,3.44,424566195524822,134098,70161,70161,1,19.56,18,1425.58,2027423,106317,105168,9.96,2682,1415.89,92638,11.09,1378942
532,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,476.98,31259315,26.17,3.08,70.75,58.69,4.53,510845310447207,135060,42082,42082,1,19.75,19,811.65,6321629,107048,61201,7.79,1136,808.78,98032,4.32,1385942
533,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,759.59,49780710,10,4.12,85.88,70.92,3.34,515758842967658,131286,68291,68291,1,19.54,19,1412.58,1934447,104234,103120,9.44,2716,1402.9,91918,11.22,1367904
533,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,477.81,31313648,24.62,3.13,72.25,59.94,4.27,97158488869427.8,129445,44419,44419,1,19.74,18,859.27,5850659,102428,58643,7.94,1216,856.15,98480,4.06,1392391
534,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,760.97,49870869,9.89,4.06,86.06,71.43,3.43,208698979002202,139693,67090,67090,1,19.56,18,1419.31,1521409,110953,109747,9.27,2526,1409.73,92142,11.02,1372830
534,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,478.58,31364542,28.34,3.06,68.6,56.22,4.86,393514396113304,137984,42791,42791,1,19.77,18,793.88,6907067,109337,62850,8,1174,790.93,97643,4.46,1383350
535,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,762.34,49960881,10.47,4.17,85.36,70.2,3.6,184469698551090,140516,69705,69705,1,19.58,18,1414.57,2163129,111649,110484,9.59,3088,1404.36,91997,10.58,1367926
535,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,479.42,31419215,24.19,3.12,72.69,60.64,4.16,99309622361043.1,129065,42378,42377,1,19.76,18,858.26,5606854,102360,58582,7.77,1413,855.17,98785,4.27,1395289
536,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,763.72,50051246,10.25,4.1,85.65,70.65,3.89,348662023155373,136074,69007,69007,1,19.57,18,1420.85,1979654,107964,106831,9.49,3105,1411.23,92362,10.44,1375823
536,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,480.17,31468351,0,0,100,0,0,-121766.59,144349,40910,40911,1,19.82,18,770.4,7085168,114476,65745,0,1049,767.67,98051,4.07,1385695
537,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,765.1,50141377,9.79,4.2,86.02,70.56,3.44,496112872417522,131919,70688,70688,1,19.55,18,1416.02,2364562,104941,103801,9.74,2818,1406.09,92139,10.31,1372512
537,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,481.02,31523800,24.34,3.27,72.39,59.43,4.25,387977241081438,123360,45219,45219,1,19.78,18,869.44,6612388,97659,56189,8.35,1359,866.79,97399,4.21,1375390
538,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,766.49,50232556,10.15,4.19,85.66,70.32,3.59,277937253570594,137546,70450,70449,1,19.55,18,1434.13,1867119,109520,108345,9.67,3043,1423.46,93193,11.19,1384648
538,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,481.83,31577311,27.78,3.2,69.01,55.67,4.8,658172029501945,132883,47132,47132,1,19.79,19,835.54,7088685,105253,60721,8.6,1219,832.68,98467,4.06,1390492
539,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,767.86,50322293,9.92,4.16,85.93,70.66,3.48,390169308789454,134902,70035,70036,1,19.55,19,1409.48,2332408,107216,106131,9.61,2739,1399.37,91710,10.47,1365374
539,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,482.62,31628972,25.9,2.95,71.15,59.59,4.47,336522941998135,138302,40642,40642,1,19.82,18,812.71,5464515,109701,63259,7.48,1462,810.11,98445,4.29,1392001
540,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,769.24,50412861,9.17,4.14,86.7,71.8,3.23,138359031667369,127319,67452,67452,1,19.5,19,1424.39,1705562,101012,99933,9.39,2694,1414.28,92582,11.11,1374970
540,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,483.4,31679916,27.25,3.01,69.74,57.8,4.69,271953582091384,140458,40900,40900,1,19.86,19,797.95,6422451,111118,63897,7.72,1356,795.16,98368,4.71,1387763
541,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,770.62,50503175,9.91,4.11,85.98,70.88,3.42,427036977048406,133703,68927,68927,1,19.49,18,1421.32,1853755,106185,105087,9.52,2736,1410.96,92288,11.11,1372148
541,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,484.22,31733648,26.16,3.16,70.69,58.08,4.56,542717808101509,134977,44429,44429,1,19.87,18,844.5,6575097,106636,61436,8.13,1323,841.44,99298,4.17,1399763
542,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,771.99,50593113,11.81,4.73,83.46,68.65,3.72,371717733941583,149385,66932,66932,1,19.56,18,1413.68,1694970,118914,117711,9.41,3113,1403.94,91914,10.73,1365890
542,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,485.05,31787984,25.77,3.14,71.09,58.39,4.45,39892947752672,130717,46362,46362,1,19.85,18,853.08,6350850,103452,59044,8.2,1349,850.21,99117,4.82,1399220
543,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,773.36,50683052,10.21,4.14,85.65,69.92,3.56,349430857278063,136246,70590,70590,1,19.55,18,1414.63,2188481,108064,106925,9.98,2934,1404.77,91916,11.51,1368196
543,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,485.84,31840282,0,0,100,0,0,-798166.54,136225,44160,44160,1,19.87,18,822.67,6442921,107710,61852,0,1177,819.72,98463,4.42,1392875
544,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,774.74,50773297,0,0,100,0,0,-226245.7,127613,66611,66611,1,19.51,19,1411.84,1876924,101862,100772,0,2629,1401.79,92207,10.89,1370303
544,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,486.68,31895018,0,0,100,0,0,-528339.88,124735,46819,46819,1,19.84,18,854.71,6750463,98840,56510,0,1353,851.64,97516,3.95,1381585
545,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,776.1,50862620,10.76,4.17,85.08,69.86,3.48,117085824390336,141904,63068,63068,1,19.55,18,1411.63,1631390,113042,111859,9.91,3817,1401.65,91294,11.2,1357442
545,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,487.52,31949941,0,0,100,0,0,-191839.87,129111,46008,46008,1,19.82,18,860.25,6487141,102206,58768,0,1344,857.21,98695,4.2,1395987
546,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,777.42,50949233,10.35,4.13,85.52,70.49,3.51,350315850584073,135786,65452,65452,1,19.57,18,1361.74,2205455,108011,106823,9.54,2833,1351.88,88509,10.25,1317915
546,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,488.36,32005048,24.39,3.24,72.38,59.72,4.25,211596772845741,127157,44436,44436,1,19.8,18,865.12,6308951,100530,57731,8.17,1457,861.94,98359,4.24,1391928
547,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,778.8,51039759,9.91,4.1,85.99,70.68,3.39,399437827981994,134470,68186,68186,1,19.55,18,1423.94,1678556,106707,105552,9.75,2915,1413.69,92525,11.09,1376569
547,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,489.21,32060938,25.58,3.34,71.08,57.47,4.5,292143448858196,125624,48623,48623,1,19.77,19,873.41,7144146,99449,56975,8.76,1354,870.05,98838,3.62,1400466
548,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,780.17,51129118,11.18,4.18,84.64,69.97,3.31,518051997592214,130980,65804,65804,0.99,19.54,19,1390.13,1820313,104160,103078,9.24,2699,1380.13,91330,11.11,1357590
548,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,490,32112692,27.17,3.15,69.69,57.25,4.72,438781336686633,136796,43769,43768,1,19.79,18,814.23,6867306,108509,61996,8.04,1246,811.14,98552,4.6,1396152
549,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,781.55,51219605,11.71,4.72,83.57,68.1,4.12,414239618048804,148188,64850,64850,1,19.59,18,1438.23,1482993,117813,116529,10.1,3557,1428.03,92477,11.17,1375515
549,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,490.81,32165563,26.23,3.17,70.6,57.79,4.59,6713328793778.28,131192,45204,45205,1,19.79,18,829.66,7112344,104014,59736,8.27,1219,826.54,97408,4.67,1375270
550,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,782.94,51310447,10.49,4.16,85.35,69.76,3.64,251321707818988,138536,70338,70337,1,19.59,19,1427.17,2005378,110149,108995,9.91,2929,1417.14,92825,11.08,1381705
550,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,491.62,32218822,25.06,3.22,71.72,59.33,4.36,83616772667447.8,129592,42468,42468,1,19.79,18,836.87,6551732,102724,59054,8.01,1260,833.93,97276,4.4,1372853
551,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,784.31,51400845,9.91,4.08,86,70.89,3.43,435317373828865,133101,67803,67804,1,19.57,18,1423.44,1535523,105834,104723,9.63,2689,1413.66,92398,12.17,1376261
551,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,492.43,32271592,26.25,3.15,70.6,58.4,4.59,488624426747768,135468,42337,42337,1,19.8,18,824.03,6476073,107492,61691,7.9,1164,820.75,98899,4.03,1399338
552,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,785.7,51491378,9.88,4.13,85.99,70.86,3.38,491963502022929,131805,67664,67664,1,19.55,18,1423.16,1783054,104679,103544,9.57,2694,1413.44,92542,11.02,1375694
552,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,493.25,32325336,25.48,3.23,71.29,58.65,4.49,39182800284697.1,130481,44347,44347,1,19.79,18,844.71,6586866,103472,59294,8.18,1336,841.45,98341,4.48,1390620
553,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,787.08,51582325,11.19,4.15,84.66,69.32,3.81,395659121075055,149572,69661,69660,1,19.6,19,1429.84,1802762,118441,117155,9.7,2984,1419.15,92980,11.14,1381883
553,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,494.06,32378773,24.8,3.14,72.05,59.93,4.3,141440030759821,128417,42973,42973,1,19.78,18,838.01,5921409,101689,58217,7.87,1276,834.6,97255,4.13,1375922
554,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,788.43,51670652,11.7,4.15,84.15,68.42,3.76,134064159589989,142156,71320,71321,1,19.64,18,1390.15,2543570,112820,111646,9.94,2972,1379.98,90303,11.17,1343442
554,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,494.85,32430363,27.35,3.16,69.49,56.79,4.78,567097858836624,134638,44756,44756,1,19.8,18,812.59,6900841,106547,61123,8.25,1204,809.62,97357,4.09,1378083
555,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,789.8,51760444,10.45,4.13,85.41,69.72,3.48,526260578205994,131655,70752,70751,1,19.61,18,1411.82,2202156,104205,103068,9.96,2801,1402.26,91787,10.8,1363786
555,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,495.65,32482745,24.57,3.09,72.34,60.62,4.28,620541635966241,132617,40205,40204,1,19.81,18,817.63,6279776,105030,60247,7.61,1356,814.45,97531,4.85,1382199
556,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,791.16,51849773,9.45,4.13,86.42,71.1,3.25,138671951905366,127132,68152,68153,1,19.57,19,1403.05,2268457,101090,100001,9.66,2870,1393.86,91338,10.98,1356530
556,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,496.48,32537456,27.51,3.97,68.52,55.37,4.57,97499887795165.9,129608,45863,45864,1,19.79,18,857.99,6846291,102538,58640,8.54,1554,855.03,98958,4.43,1399621
557,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,792.55,51940675,11.02,4.63,84.34,68.95,3.42,412399115549145,134036,69017,69017,1,19.55,19,1430.09,1924322,106538,105427,9.74,2997,1420.29,92914,11.05,1379460
557,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,497.28,32589705,25.57,3.21,71.21,58.87,4.48,693207060023215,131299,41642,41642,1,19.8,18,820.5,6553056,104144,59929,8.02,1412,817.68,96733,4.07,1368142
558,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,793.93,52030981,11.61,4.12,84.26,68.63,3.92,206252751693398,154617,70939,70939,1,19.64,19,1419.76,2010962,122714,121410,9.94,2879,1409.79,92314,10.91,1372890
558,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,498.08,32641935,25.79,3.05,71.16,59.42,4.52,369651491542725,137908,41534,41534,1,19.82,18,822.4,5654388,109216,62724,7.65,1217,819.41,98948,4.07,1398283
559,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,795.32,52121860,9.61,4.13,86.26,70.93,3.3,54048985070815.5,129885,68041,68041,1,19.6,19,1428.51,1719328,102908,101832,9.75,2800,1418.25,92867,10.95,1379099
559,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,498.88,32694518,26.41,3.1,70.49,58.27,4.63,486595684365101,135730,43567,43567,1,19.84,18,822.45,6261224,107470,61610,7.96,1224,819.17,98686,4.31,1397182
560,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,796.69,52211840,11.54,4.8,83.66,68.24,3.65,129708747388333,141857,64296,64296,1,19.63,19,1412.6,1815587,112828,111571,10.02,3438,1402.85,91986,10.67,1366869
560,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,499.65,32745006,28.07,3.09,68.84,56.55,4.91,335800468477772,139473,42593,42593,1,19.88,18,790.42,7041882,110282,62996,7.97,1257,787.72,98055,3.98,1384496
561,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,798.07,52302643,11.11,4.15,84.74,69.02,3.75,60896230744987.2,144655,72893,72893,1,19.65,18,1431.46,2453452,114376,113118,9.86,2894,1421.68,92800,11.78,1381267
561,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,500.48,32799642,26.35,3.24,70.42,57.32,4.65,707082477516006,131893,47584,47584,1,19.87,18,855.37,6879369,104194,59887,8.46,1236,852.2,99259,4.17,1401715
562,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,799.46,52393730,10.37,4.17,85.46,69.67,3.6,333736863280062,136873,71643,71643,1,19.65,18,1432.27,2073765,108356,107194,10,2940,1421.46,93117,11.08,1385116
562,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,1,80,0,512,17380292763826735104,501.28,32852028,25.44,3.17,71.39,59.39,4.45,531032527769760,134761,40063,40062,1,19.88,18,821.76,6557564,106743,61252,7.79,1397,818.92,98154,3.81,1385938
563,100,0,1200000000,NA,1,120,0,1,1,20,4,6,240,0,10,0,0,0,0,0,7,14,1,5,0,80,0,512,16449538050958622720,800.84,52483619,11.33,4.24,84.43,68.31,3.55,401225788710309,134794,69009,69009,1,19.64,18,1412.71,2090277,106882,105706,9.98,3164,1402.4,91899,10.53,1367499
